2021-02-02 22:18:45.698072,Competitive,LarsErikO,Lúcio,Eliminations - Avg per 10 Min,7.88
2021-02-02 22:18:45.698072,Competitive,LarsErikO,Lúcio,Eliminations per Life,0.79
2021-02-02 22:18:45.698072,Competitive,LarsErikO,Lúcio,Final Blows - Avg per 10 Min,3.58
2021-02-02 22:18:45.698072,Competitive,LarsErikO,Lúcio,Healing Done - Avg per 10 Min,7083
2021-02-02 22:18:45.698072,Competitive,LarsErikO,Lúcio,Hero Damage Done - Avg per 10 Min,3441
2021-02-02 22:18:45.698072,Competitive,LarsErikO,Lúcio,Objective Kills - Avg per 10 Min,5.01
2021-02-02 22:18:45.698072,Competitive,LarsErikO,Lúcio,Objective Time - Avg per 10 Min,87
2021-02-02 22:18:45.698072,Competitive,LarsErikO,Lúcio,Solo Kills - Avg per 10 Min,0.72
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,All Damage Done - Most in Game,13620
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Barrier Damage Done - Most in Game,7122
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Defensive Assists - Most in Game,35
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Eliminations - Most in Game,23
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Environmental Kills - Most in Game,2
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Final Blows - Most in Game,11
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Healing Done - Most in Game,11952
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Hero Damage Done - Most in Game,6583
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Kill Streak - Best,13
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Multikill - Best,3
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Objective Kills - Most in Game,16
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Objective Time - Most in Game,320
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Offensive Assists - Most in Game,19
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Solo Kills - Most in Game,11
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Teleporter Pad Destroyed - Most in Game,1
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Time Spent on Fire - Most in Game,387
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Turrets Destroyed - Most in Game,7
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,All Damage Done,604156
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Barrier Damage Done,178638
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Damage Done,402768
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Deaths,1034
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Eliminations,1259
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Environmental Kills,6
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Final Blows,459
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Hero Damage Done,402768
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Multikill,1
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Objective Kills,661
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Objective Time,11461
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Solo Kills,73
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Time Spent on Fire,2966
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Teleporter Pad Destroyed,1
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Turrets Destroyed,53
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Games Lost,88
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Games Played,189
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Games Won,101
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Time Played,76227
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,All Damage Done - Avg per 10 Min,4755
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Barrier Damage Done - Avg per 10 Min,1406
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Deaths - Avg per 10 Min,8.14
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Eliminations - Avg per 10 Min,9.91
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Final Blows - Avg per 10 Min,3.61
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Healing Done - Avg per 10 Min,3200
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Hero Damage Done - Avg per 10 Min,3170
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Objective Kills - Avg per 10 Min,5.20
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Objective Time - Avg per 10 Min,90
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Solo Kills - Avg per 10 Min,0.57
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Time Spent on Fire - Avg per 10 Min,23
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Defensive Assists,945
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Healing Done,406540
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Offensive Assists,425
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Medals - Gold,111
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Cards,58
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Medals,453
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Medals - Bronze,127
2021-02-02 22:19:20.933431,Quickplay,myoung,ALL HEROES,Medals - Silver,215
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,All Damage Done,6244
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Barrier Damage Done,2786
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Deaths,9
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Eliminations,3
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Final Blow,1
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Hero Damage Done,3308
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Objective Kills,2
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Objective Time,58
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Weapon Accuracy,0.25
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Game Won,1
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Games Lost,1
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Games Played,2
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Time Played,754
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Win Percentage,0.57
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,All Damage Done - Most in Game,4523
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,All Damage Done - Most in Life,1451
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Barrier Damage Done - Most in Game,2366
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Elimination - Most in Life,1
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Eliminations - Most in Game,2
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Final Blow - Most in Game,1
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Hero Damage Done - Most in Game,2156
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Hero Damage Done - Most in Life,882
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Kill Streak - Best,1
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Objective Kills - Most in Game,2
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Objective Time - Most in Game,53
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Weapon Accuracy - Best in Game,0.27
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Medals - Silver,3
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Medals,3
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Enemies Slept,3
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Enemies Slept - Avg per 10 Min,2.39
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Enemies Slept - Most in Game,2
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Healing Amplified,100
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Healing Amplified - Avg per 10 Min,79.95
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Healing Amplified - Most in Game,57
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Nano Boost Applied,1
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Nano Boost Applied - Most in Game,1
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Nano Boosts Applied - Avg per 10 Min,0.80
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Scoped Accuracy,0.63
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Scoped Accuracy - Best in Game,0.68
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Self Healing,109
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Self Healing - Avg per 10 Min,86.79
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Self Healing - Most in Game,109
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Unscoped Accuracy,0.39
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Unscoped Accuracy - Best in Game,0.4
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Defensive Assists,7
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Defensive Assists - Avg per 10 Min,5.57
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Defensive Assists - Most in Game,5
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Healing Done,4698
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Healing Done - Most in Game,3128
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,All Damage Done - Avg per 10 Min,4969
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Barrier Damage Done - Avg per 10 Min,2217
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Deaths - Avg per 10 Min,7.16
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Eliminations - Avg per 10 Min,2.39
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Eliminations per Life,0.33
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Final Blows - Avg per 10 Min,0.80
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Healing Done - Avg per 10 Min,3739
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Hero Damage Done - Avg per 10 Min,2633
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Objective Kills - Avg per 10 Min,1.59
2021-02-02 22:19:20.933431,Quickplay,myoung,Ana,Objective Time - Avg per 10 Min,46
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,All Damage Done,268994
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Barrier Damage Done,79782
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Critical Hit Accuracy,0.07
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Critical Hits,613
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Deaths,341
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Eliminations,593
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Final Blows,232
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Hero Damage Done,184187
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Multikill,1
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Objective Kills,313
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Objective Time,3743
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Quick Melee Accuracy,0.11
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Solo Kills,36
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Time Spent on Fire,2424
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Weapon Accuracy,0.16
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Games Lost,25
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Games Played,67
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Games Won,42
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Time Played,26123
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Win Percentage,0.63
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,All Damage Done - Most in Game,11999
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,All Damage Done - Most in Life,4675
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Barrier Damage Done - Most in Game,6381
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Critical Hits - Most in Game,30
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Critical Hits - Most in Life,16
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Eliminations - Most in Game,23
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Eliminations - Most in Life,13
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Final Blows - Most in Game,10
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Hero Damage Done - Most in Game,6583
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Hero Damage Done - Most in Life,2836
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Kill Streak - Best,13
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Multikill - Best,3
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Objective Kills - Most in Game,16
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Objective Time - Most in Game,287
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Solo Kills - Most in Game,3
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Time Spent on Fire - Most in Game,387
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Weapon Accuracy - Best in Game,0.3
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Turrets Destroyed,16
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Medals - Bronze,51
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Medals - Silver,101
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Medals - Gold,41
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Medals,193
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Cards,19
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Defensive Assists,535
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Defensive Assists - Avg per 10 Min,12.29
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Defensive Assists - Most in Game,22
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Healing Done,139574
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Healing Done - Most in Game,6348
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Offensive Assists,67
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Offensive Assists - Avg per 10 Min,1.54
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Offensive Assists - Most in Game,6
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Amplification Matrix Assists,67
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Amplification Matrix Assists - Avg per 10 Min,1.54
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Amplification Matrix Assists - Best in Game,6
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Amplification Matrix Casts,91
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Amplification Matrix Casts - Avg per 10 Min,2.09
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Amplification Matrix Casts - Most in Game,4
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Damage Amplified,15058
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Damage Amplified - Avg per 10 Min,346
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Damage Amplified - Most in Game,1459
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Healing Accuracy,0.48
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Healing Accuracy - Best in Game,1.0
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Healing Amplified,112
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Healing Amplified - Avg per 10 Min,2.58
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Healing Amplified - Most in Game,74
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Immortality Field Deaths Prevented,42
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Immortality Field Deaths Prevented - Avg per 10 Min,0.96
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Immortality Field Deaths Prevented - Most in Game,5
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Self Healing,48215
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Self Healing - Avg per 10 Min,1107
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Self Healing - Most in Game,2526
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,All Damage Done - Avg per 10 Min,6178
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Barrier Damage Done - Avg per 10 Min,1832
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Critical Hits - Avg per 10 Min,14.08
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Deaths - Avg per 10 Min,7.83
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Eliminations - Avg per 10 Min,13.62
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Eliminations per Life,1.74
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Final Blows - Avg per 10 Min,5.33
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Healing Done - Avg per 10 Min,3206
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Hero Damage Done - Avg per 10 Min,4230
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Objective Kills - Avg per 10 Min,7.19
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Objective Time - Avg per 10 Min,86
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Solo Kills - Avg per 10 Min,0.83
2021-02-02 22:19:20.933431,Quickplay,myoung,Baptiste,Time Spent on Fire - Avg per 10 Min,56
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,All Damage Done,14358
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Barrier Damage Done,2124
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Critical Hit Accuracy,0.01
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Critical Hits,14
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Deaths,23
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Eliminations,19
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Final Blows,14
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Hero Damage Done,12101
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Objective Kills,6
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Solo Kills,4
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Weapon Accuracy,0.16
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Game Won,1
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Games Lost,3
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Games Played,4
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Time Played,1152
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Win Percentage,0.25
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,All Damage Done - Most in Game,5189
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,All Damage Done - Most in Life,1943
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Barrier Damage Done - Most in Game,1222
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Critical Hits - Most in Game,8
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Critical Hits - Most in Life,6
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Eliminations - Most in Game,10
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Eliminations - Most in Life,5
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Final Blows - Most in Game,6
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Hero Damage Done - Most in Game,4324
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Hero Damage Done - Most in Life,1900
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Kill Streak - Best,5
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Objective Kills - Most in Game,4
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Solo Kills - Most in Game,3
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Weapon Accuracy - Best in Game,0.2
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Recon Kills,4
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Recon Kills - Avg per 10 Min,2.08
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Recon Kills - Most in Game,3
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Self Healing,12
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Self Healing - Avg per 10 Min,6.00
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Self Healing - Most in Game,12
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Sentry Kills,12
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Sentry Kills - Avg per 10 Min,6.25
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Sentry Kills - Most in Game,6
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Tank Kills,3
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Tank Kills - Avg per 10 Min,1.56
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Tank Kills - Most in Game,2
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Medals - Bronze,2
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Medals - Silver,5
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Medals - Gold,2
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Medals,9
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,All Damage Done - Avg per 10 Min,7481
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Barrier Damage Done - Avg per 10 Min,1106
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Critical Hits - Avg per 10 Min,7.29
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Deaths - Avg per 10 Min,11.98
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Eliminations - Avg per 10 Min,9.90
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Eliminations per Life,0.83
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Final Blows - Avg per 10 Min,7.29
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Healing Done - Avg per 10 Min,6.00
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Hero Damage Done - Avg per 10 Min,6305
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Objective Kills - Avg per 10 Min,3.13
2021-02-02 22:19:20.933431,Quickplay,myoung,Bastion,Solo Kills - Avg per 10 Min,2.08
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,All Damage Done,51173
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Barrier Damage Done,15594
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Critical Hit Accuracy,0.05
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Critical Hits,88
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Deaths,114
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Eliminations,120
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Environmental Kills,5
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Final Blows,31
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Hero Damage Done,33280
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Objective Kills,83
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Objective Time,1871
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Solo Kills,4
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Time Spent on Fire,275
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Weapon Accuracy,0.13
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Games Lost,12
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Games Played,19
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Games Won,7
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Time Played,7660
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Win Percentage,0.36
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,All Damage Done - Most in Game,5507
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,All Damage Done - Most in Life,1774
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Barrier Damage Done - Most in Game,2290
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Critical Hits - Most in Game,16
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Critical Hits - Most in Life,6
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Eliminations - Most in Game,17
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Eliminations - Most in Life,8
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Final Blows - Most in Game,6
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Hero Damage Done - Most in Game,3481
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Hero Damage Done - Most in Life,1226
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Kill Streak - Best,8
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Objective Kills - Most in Game,14
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Objective Time - Most in Game,320
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Solo Kill - Most in Game,1
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Time Spent on Fire - Most in Game,116
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Weapon Accuracy - Best in Game,1.0
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Self Healing,24164
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Self Healing - Avg per 10 Min,1893
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Self Healing - Most in Game,2407
2021-02-02 22:19:20.933431,Quickplay,myoung,Lúcio,Sound Barriers Provided,122
